Time,Lat,Long,SS-RSRP,PCI
55:04.7,37.380098,-120.808126,-82.3,512
55:05.2,37.380098,-120.808126,-81.4,512
55:05.7,37.38009,-120.808126,-81.4,512
55:05.7,37.38009,-120.808126,-82,512
55:06.2,37.38009,-120.808126,-80.9,512
55:06.7,37.380079,-120.808125,-80.9,512
55:06.7,37.380079,-120.808125,-81.3,512
55:07.2,37.380079,-120.808125,-79.7,512
55:07.7,37.380069,-120.808125,-79.7,512
55:07.7,37.380069,-120.808125,-80.3,512
55:08.2,37.380069,-120.808125,-80.5,512
55:08.7,37.380059,-120.808125,-80.5,512
55:08.7,37.380059,-120.808125,-80,512
55:09.2,37.380059,-120.808125,-78.9,512
55:09.7,37.380047,-120.808126,-78.9,512
55:09.7,37.380047,-120.808126,-79,512
55:10.2,37.380047,-120.808126,-79.3,512
55:10.7,37.380036,-120.808126,-79.3,512
55:10.7,37.380036,-120.808126,-80.2,512
55:11.2,37.380036,-120.808126,-81.4,512
55:11.7,37.380028,-120.808126,-81.4,512
55:11.7,37.380028,-120.808126,-80.6,512
55:12.2,37.380028,-120.808126,-77.8,512
55:12.7,37.380021,-120.808123,-77.8,512
55:12.7,37.380021,-120.808123,-76.5,512
55:13.2,37.380021,-120.808123,-78.9,512
55:13.7,37.380017,-120.808124,-78.9,512
55:13.7,37.380017,-120.808124,-80.3,512
55:14.2,37.380017,-120.808124,-79.1,512
55:14.7,37.380011,-120.808134,-79.1,512
55:14.7,37.380011,-120.808134,-78.2,512
55:15.2,37.380011,-120.808134,-78.5,512
55:15.7,37.380007,-120.808141,-78.5,512
55:15.7,37.380007,-120.808141,-80.4,512
55:16.2,37.380007,-120.808141,-82.8,512
55:16.7,37.380007,-120.808144,-82.8,512
55:16.7,37.380007,-120.808144,-78.9,512
55:17.2,37.380007,-120.808144,-81.5,512
55:17.7,37.380008,-120.808145,-81.5,512
55:17.7,37.380008,-120.808145,-83.1,512
55:18.2,37.380008,-120.808145,-80.2,512
55:18.7,37.380007,-120.808143,-80.2,512
55:18.7,37.380007,-120.808143,-82.7,512
55:19.2,37.380007,-120.808143,-80.8,512
55:19.7,37.380005,-120.808138,-80.8,512
55:19.7,37.380005,-120.808138,-80.6,512
55:20.3,37.380005,-120.808138,-80,512
55:20.7,37.380007,-120.808135,-80,512
55:20.8,37.380007,-120.808135,-83.2,512
55:21.3,37.380007,-120.808135,-83.4,512
55:21.7,37.380007,-120.808133,-83.4,512
55:21.8,37.380007,-120.808133,-79.9,512
55:22.3,37.380007,-120.808133,-79.7,512
55:22.7,37.380007,-120.808132,-79.7,512
55:22.8,37.380007,-120.808132,-81.3,512
55:23.3,37.380007,-120.808132,-84.8,512
55:23.8,37.380007,-120.808132,-83.9,512
55:24.3,37.380007,-120.808132,-83.2,512
55:24.8,37.380007,-120.808132,-83.5,512
55:25.3,37.380007,-120.808132,-84.3,512
55:26.3,37.380007,-120.808132,-84.9,512
55:26.8,37.380007,-120.808132,-84.8,512
55:27.3,37.380007,-120.808132,-84.7,512
55:27.8,37.380007,-120.808132,-85.3,512
55:28.8,37.380007,-120.808132,-84.2,512
55:29.3,37.380007,-120.808132,-83.7,512
55:29.7,37.380007,-120.808131,-83.7,512
55:29.8,37.380007,-120.808131,-84.3,512
55:30.3,37.380007,-120.808131,-81.9,512
55:30.8,37.380007,-120.808131,-81.8,512
55:31.3,37.380007,-120.808131,-84.8,512
55:31.8,37.380007,-120.808131,-78,512
55:32.3,37.380007,-120.808131,-81.1,512
55:32.7,37.380007,-120.808128,-81.1,512
55:32.8,37.380007,-120.808128,-75.4,512
55:33.4,37.380007,-120.808128,-80.6,512
55:33.7,37.380008,-120.808128,-80.6,512
55:33.9,37.380008,-120.808128,-82,512
55:34.4,37.380008,-120.808128,-78.4,512
55:34.7,37.380008,-120.808127,-78.4,512
55:34.9,37.380008,-120.808127,-80.9,512
55:35.4,37.380008,-120.808127,-81.9,512
55:35.9,37.380008,-120.808127,-80,512
55:36.4,37.380008,-120.808127,-79.3,512
55:36.9,37.380008,-120.808127,-80.6,512
55:37.4,37.380008,-120.808127,-82.1,512
55:37.9,37.380008,-120.808127,-81.8,512
55:38.4,37.380008,-120.808127,-80.3,512
55:38.9,37.380008,-120.808127,-80.1,512
55:39.4,37.380008,-120.808127,-79.6,512
55:39.9,37.380008,-120.808127,-79.3,512
55:40.4,37.380008,-120.808127,-79,512
55:41.4,37.380008,-120.808127,-78.9,512
55:41.9,37.380008,-120.808127,-78.3,512
55:42.4,37.380008,-120.808127,-78.8,512
55:43.4,37.380008,-120.808127,-78,512
55:43.9,37.380008,-120.808127,-79.5,512
55:44.5,37.380008,-120.808127,-82.6,512
55:44.7,37.380008,-120.808123,-82.6,512
55:45.0,37.380008,-120.808123,-81.9,512
55:45.5,37.380008,-120.808123,-82.3,512
55:45.7,37.380008,-120.80812,-82.3,512
55:46.0,37.380008,-120.80812,-82.8,512
55:46.5,37.380008,-120.80812,-83.8,512
55:46.7,37.380009,-120.808116,-83.8,512
55:47.0,37.380009,-120.808116,-83,512
55:47.5,37.380009,-120.808116,-83.3,512
55:47.7,37.380006,-120.808113,-83.3,512
55:48.0,37.380006,-120.808113,-83.6,512
55:48.5,37.380006,-120.808113,-82.7,512
55:48.7,37.379998,-120.808111,-82.7,512
55:49.0,37.379998,-120.808111,-84.4,512
55:49.5,37.379998,-120.808111,-85.5,512
55:49.7,37.379989,-120.808105,-85.5,512
55:50.0,37.379989,-120.808105,-83.9,512
55:50.5,37.379989,-120.808105,-83.3,512
55:50.7,37.37998,-120.808097,-83.3,512
55:51.5,37.37998,-120.808097,-83,512
55:51.7,37.379974,-120.808091,-83,512
55:52.0,37.379974,-120.808091,-85.9,512
55:52.5,37.379974,-120.808091,-82.7,512
55:52.7,37.379966,-120.808089,-82.7,512
55:53.0,37.379966,-120.808089,-81.9,512
55:53.5,37.379966,-120.808089,-83.6,512
55:53.7,37.379958,-120.808093,-83.6,512
55:54.0,37.379958,-120.808093,-83.4,512
55:54.5,37.379958,-120.808093,-81.8,512
55:54.7,37.379951,-120.808107,-81.8,512
55:55.0,37.379951,-120.808107,-82.7,512
55:55.5,37.379951,-120.808107,-81.3,512
55:55.7,37.37995,-120.808125,-81.3,512
55:56.0,37.37995,-120.808125,-83.2,512
55:56.5,37.37995,-120.808125,-84.2,512
55:56.7,37.379949,-120.808145,-84.2,512
55:57.0,37.379949,-120.808145,-85.5,512
55:57.5,37.379949,-120.808145,-82.4,512
55:57.7,37.379948,-120.808164,-82.4,512
55:58.0,37.379948,-120.808164,-84.6,512
55:58.5,37.379948,-120.808164,-80.5,512
55:58.7,37.37995,-120.808182,-80.5,512
55:59.0,37.37995,-120.808182,-81.6,512
55:59.5,37.37995,-120.808182,-83.3,512
55:59.7,37.379951,-120.808199,-83.3,512
56:00.1,37.379951,-120.808199,-83.6,512
56:00.6,37.379951,-120.808199,-82.9,512
56:00.7,37.379951,-120.808216,-82.9,512
56:01.1,37.379951,-120.808216,-80.4,512
56:01.6,37.379951,-120.808216,-84.7,512
56:01.7,37.37995,-120.808233,-84.7,512
56:02.1,37.37995,-120.808233,-84.2,512
56:02.6,37.37995,-120.808233,-82,512
56:02.7,37.379949,-120.808245,-82,512
56:03.1,37.379949,-120.808245,-82.2,512
56:03.6,37.379949,-120.808245,-82.8,512
56:03.7,37.379948,-120.808255,-82.8,512
56:04.1,37.379948,-120.808255,-81.5,512
56:04.6,37.379948,-120.808255,-83,512
56:04.7,37.379947,-120.808265,-83,512
56:05.1,37.379947,-120.808265,-84.5,512
56:05.6,37.379947,-120.808265,-84.1,512
56:05.7,37.379942,-120.808283,-84.1,512
56:06.1,37.379942,-120.808283,-81.8,512
56:06.6,37.379942,-120.808283,-83,512
56:06.7,37.379939,-120.8083,-83,512
56:07.1,37.379939,-120.8083,-81.1,512
56:07.6,37.379939,-120.8083,-82.4,512
56:07.7,37.379939,-120.808318,-82.4,512
56:08.1,37.379939,-120.808318,-81.7,512
56:08.6,37.379939,-120.808318,-81.2,512
56:08.7,37.379939,-120.808335,-81.2,512
56:09.1,37.379939,-120.808335,-80.7,512
56:09.6,37.379939,-120.808335,-80.1,512
56:09.7,37.379938,-120.80835,-80.1,512
56:10.1,37.379938,-120.80835,-78.5,512
56:10.7,37.379938,-120.80835,-84,512
56:10.7,37.379934,-120.808363,-84,512
56:11.2,37.379934,-120.808363,-82.8,512
56:11.7,37.379934,-120.808363,-77.1,512
56:11.7,37.379932,-120.808375,-77.1,512
56:12.2,37.379932,-120.808375,-79.2,512
56:12.7,37.379936,-120.808388,-79.2,512
56:12.7,37.379936,-120.808388,-82.6,512
56:13.2,37.379936,-120.808388,-83.2,512
56:13.7,37.379946,-120.808405,-83.2,512
56:13.7,37.379946,-120.808405,-81.1,512
56:14.2,37.379946,-120.808405,-81.7,512
56:14.7,37.379958,-120.808421,-81.7,512
56:14.7,37.379958,-120.808421,-82.3,512
56:15.2,37.379958,-120.808421,-82,512
56:15.7,37.379965,-120.808436,-82,512
56:16.2,37.379965,-120.808436,-81.7,512
56:16.7,37.379964,-120.808448,-81.7,512
56:16.7,37.379964,-120.808448,-81.2,512
56:17.2,37.379964,-120.808448,-80,512
56:17.7,37.379964,-120.808459,-80,512
56:17.7,37.379964,-120.808459,-82.6,512
56:18.2,37.379964,-120.808459,-82.4,512
56:18.7,37.379963,-120.808468,-82.4,512
56:18.7,37.379963,-120.808468,-81.9,512
56:19.3,37.379963,-120.808468,-81.1,512
56:19.7,37.37996,-120.808476,-81.1,512
56:19.8,37.37996,-120.808476,-80.3,512
56:20.3,37.37996,-120.808476,-77.9,512
56:20.7,37.379957,-120.808485,-77.9,512
56:20.8,37.379957,-120.808485,-78.2,512
56:21.3,37.379957,-120.808485,-81.1,512
56:21.7,37.379954,-120.808495,-81.1,512
56:21.8,37.379954,-120.808495,-78.8,512
56:22.3,37.379954,-120.808495,-78.2,512
56:22.7,37.379952,-120.808506,-78.2,512
56:22.8,37.379952,-120.808506,-79.3,512
56:23.3,37.379952,-120.808506,-78.2,512
56:23.7,37.37995,-120.808518,-78.2,512
56:23.8,37.37995,-120.808518,-79.4,512
56:24.3,37.37995,-120.808518,-78.4,512
56:24.7,37.379949,-120.808526,-78.4,512
56:24.8,37.379949,-120.808526,-81.5,512
56:25.3,37.379949,-120.808526,-78.1,512
56:25.7,37.37995,-120.808537,-78.1,512
56:26.3,37.37995,-120.808537,-77.9,512
56:26.7,37.379954,-120.808546,-77.9,512
56:26.8,37.379954,-120.808546,-76.9,512
56:27.3,37.379954,-120.808546,-75.9,512
56:27.7,37.379962,-120.808553,-75.9,512
56:27.8,37.379962,-120.808553,-76.3,512
56:28.3,37.379962,-120.808553,-75.1,512
56:28.7,37.379968,-120.808557,-75.1,512
56:28.8,37.379968,-120.808557,-76.2,512
56:29.3,37.379968,-120.808557,-77.8,512
56:29.7,37.379974,-120.808563,-77.8,512
56:29.8,37.379974,-120.808563,-77.4,512
56:30.3,37.379974,-120.808563,-75.7,512
56:30.7,37.379978,-120.80857,-75.7,512
56:30.8,37.379978,-120.80857,-79.9,512
56:31.3,37.379978,-120.80857,-77,512
56:31.7,37.379977,-120.80857,-77,512
56:31.8,37.379977,-120.80857,-76.5,512
56:32.3,37.379977,-120.80857,-74.1,512
56:32.7,37.379976,-120.80857,-74.1,512
56:32.8,37.379976,-120.80857,-76,512
56:33.7,37.379976,-120.808571,-76,512
56:33.8,37.379976,-120.808571,-78,512
56:34.3,37.379976,-120.808571,-75.3,512
56:34.7,37.379975,-120.808571,-75.3,512
56:34.8,37.379975,-120.808571,-75,512
56:35.3,37.379975,-120.808571,-74.4,512
56:35.8,37.379975,-120.808571,-74.7,512
56:36.3,37.379975,-120.808571,-74.2,512
56:36.8,37.379975,-120.808571,-75.7,512
56:37.3,37.379975,-120.808571,-76.3,512
56:37.8,37.379975,-120.808571,-75.4,512
56:38.3,37.379975,-120.808571,-77.1,512
56:38.8,37.379975,-120.808571,-77,512
56:39.3,37.379975,-120.808571,-75.1,512
56:39.7,37.379973,-120.808572,-75.1,512
56:39.8,37.379973,-120.808572,-76.3,512
56:40.3,37.379973,-120.808572,-79.2,512
56:40.7,37.379971,-120.808572,-79.2,512
56:40.8,37.379971,-120.808572,-80.1,512
56:41.3,37.379971,-120.808572,-78.8,512
56:41.8,37.379971,-120.808572,-80.4,512
56:42.3,37.379971,-120.808572,-79.1,512
56:42.8,37.379971,-120.808572,-79.3,512
56:43.3,37.379971,-120.808572,-81.7,512
56:43.8,37.379971,-120.808572,-78.9,512
56:44.3,37.379971,-120.808572,-78.3,512
56:44.7,37.37997,-120.808572,-78.3,512
56:44.8,37.37997,-120.808572,-79.9,512
56:45.3,37.37997,-120.808572,-79.5,512
56:45.7,37.37997,-120.808571,-79.5,512
56:45.8,37.37997,-120.808571,-77.3,512
56:46.3,37.37997,-120.808571,-75.8,512
56:46.8,37.37997,-120.808571,-75.7,512
56:47.3,37.37997,-120.808571,-76.9,512
56:47.8,37.37997,-120.808571,-79.4,512
56:48.3,37.37997,-120.808571,-75.5,512
56:48.7,37.379967,-120.808568,-75.5,512
56:48.8,37.379967,-120.808568,-75.7,512
56:49.3,37.379967,-120.808568,-76.7,512
56:49.7,37.379965,-120.808565,-76.7,512
56:49.8,37.379965,-120.808565,-73.6,512
56:50.3,37.379965,-120.808565,-77.7,512
56:50.7,37.379964,-120.808565,-77.7,512
56:50.8,37.379964,-120.808565,-78.6,512
56:51.3,37.379964,-120.808565,-77.9,512
56:51.7,37.379966,-120.808565,-77.9,512
56:51.8,37.379966,-120.808565,-79.2,512
56:52.3,37.379966,-120.808565,-78.1,512
56:52.7,37.379963,-120.808563,-78.1,512
56:52.8,37.379963,-120.808563,-77.4,512
56:53.3,37.379963,-120.808563,-77.7,512
56:53.7,37.379963,-120.808567,-77.7,512
56:53.8,37.379963,-120.808567,-78,512
56:54.3,37.379963,-120.808567,-75,512
56:54.7,37.379964,-120.808578,-75,512
56:54.8,37.379964,-120.808578,-76.9,512
56:55.3,37.379964,-120.808578,-75.4,512
56:55.7,37.37997,-120.808588,-75.4,512
56:55.8,37.37997,-120.808588,-75.8,512
56:56.3,37.37997,-120.808588,-75.1,512
56:56.7,37.379975,-120.808602,-75.1,512
56:56.8,37.379975,-120.808602,-75.2,512
56:57.2,37.379976,-120.808609,-75.2,512
56:57.3,37.379976,-120.808609,-74.3,512
56:57.7,37.379977,-120.808616,-74.3,512
56:57.8,37.379977,-120.808616,-73.1,512
56:58.3,37.379977,-120.808616,-75.1,512
56:58.7,37.379974,-120.808632,-75.1,512
56:58.9,37.379974,-120.808632,-73.6,512
56:59.4,37.379974,-120.808632,-74.5,512
56:59.7,37.379966,-120.808644,-74.5,512
56:59.9,37.379966,-120.808644,-73.5,512
57:00.4,37.379966,-120.808644,-74.4,512
57:00.7,37.379962,-120.808654,-74.4,512
57:00.9,37.379962,-120.808654,-73.9,512
57:01.4,37.379962,-120.808654,-73.3,512
57:01.7,37.379955,-120.808663,-73.3,512
57:01.9,37.379955,-120.808663,-74.9,512
57:02.4,37.379955,-120.808663,-74.6,512
57:02.7,37.37995,-120.808671,-74.6,512
57:02.9,37.37995,-120.808671,-75.6,512
57:03.4,37.37995,-120.808671,-74.8,512
57:03.7,37.379948,-120.808681,-74.8,512
57:03.9,37.379948,-120.808681,-77.2,512
57:04.4,37.379948,-120.808681,-76.9,512
57:04.7,37.379945,-120.808689,-76.9,512
57:04.9,37.379945,-120.808689,-76.2,512
57:05.7,37.379943,-120.8087,-76.2,512
57:05.9,37.379943,-120.8087,-77.6,512
57:06.4,37.379943,-120.8087,-75.4,512
57:06.7,37.379941,-120.808713,-75.4,512
57:06.9,37.379941,-120.808713,-77.4,512
57:07.4,37.379941,-120.808713,-78.8,512
57:07.7,37.379943,-120.808728,-78.8,512
57:07.9,37.379943,-120.808728,-78.2,512
57:08.4,37.379943,-120.808728,-78.6,512
57:08.7,37.379946,-120.808744,-78.6,512
57:08.9,37.379946,-120.808744,-78,512
57:09.4,37.379946,-120.808744,-78.1,512
57:09.8,37.379951,-120.808761,-78.1,512
57:09.9,37.379951,-120.808761,-77.3,512
57:10.5,37.379951,-120.808761,-78.9,512
57:10.7,37.379953,-120.808778,-78.9,512
57:11.0,37.379953,-120.808778,-78.8,512
57:11.5,37.379953,-120.808778,-76.7,512
57:11.7,37.379954,-120.808796,-76.7,512
57:12.0,37.379954,-120.808796,-76,512
57:12.5,37.379954,-120.808796,-76.5,512
57:12.7,37.379956,-120.808814,-76.5,512
57:13.0,37.379956,-120.808814,-77.5,512
57:13.5,37.379956,-120.808814,-79.9,512
57:13.7,37.379959,-120.808833,-79.9,512
57:14.0,37.379959,-120.808833,-77.9,512
57:14.5,37.379959,-120.808833,-79.8,512
57:14.7,37.379963,-120.80885,-79.8,512
57:15.0,37.379963,-120.80885,-77.1,512
57:15.5,37.379963,-120.80885,-78.9,512
57:15.7,37.379966,-120.808868,-78.9,512
57:16.0,37.379966,-120.808868,-78.5,512
57:16.5,37.379966,-120.808868,-77.4,512
57:16.7,37.379971,-120.808882,-77.4,512
57:17.0,37.379971,-120.808882,-78.6,512
57:17.5,37.379971,-120.808882,-80.3,512
57:17.7,37.379971,-120.808898,-80.3,512
57:18.0,37.379971,-120.808898,-80.5,512
57:18.5,37.379971,-120.808898,-80.2,512
57:18.7,37.379972,-120.808912,-80.2,512
57:19.0,37.379972,-120.808912,-82.1,512
57:19.5,37.379972,-120.808912,-83.1,512
57:19.7,37.379973,-120.808927,-83.1,512
57:20.0,37.379973,-120.808927,-81,512
57:20.5,37.379973,-120.808927,-80,512
57:20.7,37.379974,-120.808939,-80,512
57:21.0,37.379974,-120.808939,-82.4,512
57:21.5,37.379974,-120.808939,-80.4,512
57:21.7,37.379974,-120.80895,-80.4,512
57:22.1,37.379974,-120.80895,-79.2,512
57:22.6,37.379974,-120.80895,-79.9,512
57:22.7,37.379974,-120.808964,-79.9,512
57:23.1,37.379974,-120.808964,-79.8,512
57:23.6,37.379974,-120.808964,-80.4,512
57:23.7,37.379976,-120.80898,-80.4,512
57:24.1,37.379976,-120.80898,-80.9,512
57:24.6,37.379976,-120.80898,-81.1,512
57:24.7,37.379978,-120.808993,-81.1,512
57:25.1,37.379978,-120.808993,-82.7,512
57:25.6,37.379978,-120.808993,-79.8,512
57:25.7,37.379979,-120.809007,-79.8,512
57:26.1,37.379979,-120.809007,-82.4,512
57:26.6,37.379979,-120.809007,-81.6,512
57:26.7,37.379979,-120.809022,-81.6,512
57:27.1,37.379979,-120.809022,-82.3,512
57:27.6,37.379979,-120.809022,-81.4,512
57:27.7,37.379979,-120.809036,-81.4,512
57:28.1,37.379979,-120.809036,-81.8,512
57:28.6,37.379979,-120.809036,-80.7,512
57:28.7,37.379979,-120.809049,-80.7,512
57:29.1,37.379979,-120.809049,-82.6,512
57:29.6,37.379979,-120.809049,-82.1,512
57:29.7,37.379979,-120.809062,-82.1,512
57:30.1,37.379979,-120.809062,-83.4,512
57:30.6,37.379979,-120.809062,-83,512
57:30.7,37.379979,-120.809074,-83,512
57:31.1,37.379979,-120.809074,-82.9,512
57:31.7,37.379979,-120.809074,-83.5,512
57:31.7,37.379978,-120.809088,-83.5,512
57:32.2,37.379978,-120.809088,-83.7,512
57:32.7,37.379978,-120.809101,-83.7,512
57:33.2,37.379978,-120.809101,-83.2,512
57:33.7,37.379978,-120.809101,-83.1,512
57:33.7,37.379977,-120.809114,-83.1,512
57:34.2,37.379977,-120.809114,-82.9,512
57:34.7,37.379977,-120.809114,-84,512
57:34.7,37.379977,-120.809127,-84,512
57:35.2,37.379977,-120.809127,-82.7,512
57:35.7,37.379979,-120.809142,-82.7,512
57:35.7,37.379979,-120.809142,-84.2,512
57:36.2,37.379979,-120.809142,-82,512
57:36.7,37.379979,-120.809142,-83,512
57:36.7,37.379985,-120.809154,-83,512
57:37.2,37.379985,-120.809154,-85.9,512
57:37.7,37.379994,-120.80916,-85.9,512
57:37.7,37.379994,-120.80916,-83.9,512
57:38.2,37.379994,-120.80916,-83.8,512
57:38.7,37.38,-120.809168,-83.8,512
57:38.7,37.38,-120.809168,-83.9,512
57:39.2,37.38,-120.809168,-86.1,512
57:39.7,37.380004,-120.809179,-86.1,512
57:39.7,37.380004,-120.809179,-86.2,512
57:40.2,37.380004,-120.809179,-87.8,512
57:40.7,37.380008,-120.809192,-87.8,512
57:41.2,37.380008,-120.809192,-88.9,512
57:41.7,37.380007,-120.809208,-88.9,512
57:41.7,37.380007,-120.809208,-88.2,512
57:42.7,37.380004,-120.809222,-88.2,512
57:42.7,37.380004,-120.809222,-89.4,512
57:43.2,37.380004,-120.809222,-88,512
57:43.7,37.380003,-120.809236,-88,512
57:43.7,37.380003,-120.809236,-88.5,512
57:44.2,37.380003,-120.809236,-89,512
57:44.7,37.380003,-120.809249,-89,512
57:44.7,37.380003,-120.809249,-89.3,512
57:45.3,37.380003,-120.809249,-86.5,512
57:45.7,37.380004,-120.809252,-86.5,512
57:45.8,37.380004,-120.809252,-88.2,512
57:46.3,37.380004,-120.809252,-84.8,512
57:46.8,37.380004,-120.809252,-86.2,512
57:47.3,37.380004,-120.809252,-84.8,512
57:47.7,37.380004,-120.809253,-84.8,512
57:47.8,37.380004,-120.809253,-86,512
57:48.3,37.380004,-120.809253,-85.1,512
57:48.7,37.38002,-120.809252,-85.1,512
57:48.8,37.38002,-120.809252,-85.5,512
57:49.3,37.38002,-120.809252,-85.2,512
57:49.7,37.380038,-120.809256,-85.2,512
57:49.8,37.380038,-120.809256,-85.6,512
57:50.3,37.380038,-120.809256,-85.5,512
57:50.7,37.380044,-120.809255,-85.5,512
57:50.8,37.380044,-120.809255,-85.7,512
57:51.3,37.380044,-120.809255,-85.4,512
57:51.7,37.380046,-120.809254,-85.4,512
57:51.8,37.380046,-120.809254,-84.3,512
57:52.3,37.380046,-120.809254,-84.8,512
57:52.7,37.380047,-120.809253,-84.8,512
57:53.3,37.380047,-120.809253,-85.1,512
57:53.7,37.380048,-120.809253,-85.1,512
57:53.8,37.380048,-120.809253,-85.4,512
57:54.3,37.380048,-120.809253,-85.3,512
57:54.7,37.380049,-120.809252,-85.3,512
57:54.8,37.380049,-120.809252,-85.7,512
57:55.3,37.380049,-120.809252,-86,512
57:55.8,37.380049,-120.809252,-85.7,512
57:56.3,37.380049,-120.809252,-86.3,512
57:56.7,37.380049,-120.809251,-86.3,512
57:56.8,37.380049,-120.809251,-86,512
57:57.3,37.380049,-120.809251,-86.9,512
57:57.7,37.38005,-120.809251,-86.9,512
57:57.8,37.38005,-120.809251,-86.4,512
57:58.3,37.38005,-120.809251,-86.2,512
57:58.9,37.38005,-120.809251,-84.8,512
57:59.4,37.38005,-120.809251,-83,512
57:59.7,37.38005,-120.80925,-83,512
57:59.9,37.38005,-120.80925,-84.1,512
58:00.4,37.38005,-120.80925,-86.6,512
58:00.9,37.38005,-120.80925,-84.5,512
58:01.4,37.38005,-120.80925,-85.2,512
58:01.7,37.380051,-120.80925,-85.2,512
58:01.9,37.380051,-120.80925,-84.8,512
58:02.4,37.380051,-120.80925,-84.2,512
58:02.9,37.380051,-120.80925,-84.4,512
58:03.4,37.380051,-120.80925,-84.1,512
58:03.7,37.380051,-120.809249,-84.1,512
58:03.9,37.380051,-120.809249,-83.8,512
58:04.4,37.380051,-120.809249,-83.7,512
58:04.9,37.380051,-120.809249,-84.5,512
58:05.4,37.380051,-120.809249,-85,512
58:05.9,37.380051,-120.809249,-84.8,512
58:06.4,37.380051,-120.809249,-84.7,512
58:06.9,37.380051,-120.809249,-83.8,512
58:07.4,37.380051,-120.809249,-83.6,512
58:07.9,37.380051,-120.809249,-83.7,512
58:08.4,37.380051,-120.809249,-83.9,512
58:08.7,37.380051,-120.809248,-83.9,512
58:08.9,37.380051,-120.809248,-83.8,512
58:09.4,37.380051,-120.809248,-83.5,512
58:09.7,37.380052,-120.809248,-83.5,512
58:09.9,37.380052,-120.809248,-83.6,512
58:10.4,37.380052,-120.809248,-84.3,512
58:10.9,37.380052,-120.809248,-84.5,512
58:11.4,37.380052,-120.809248,-84.3,512
58:11.9,37.380052,-120.809248,-82.6,512
58:12.4,37.380052,-120.809248,-88.6,512
58:12.9,37.380052,-120.809248,-88.5,512
58:13.4,37.380052,-120.809248,-83.8,512
58:13.9,37.380052,-120.809248,-84.5,512
58:14.4,37.380052,-120.809248,-84.1,512
58:14.9,37.380052,-120.809248,-85.2,512
58:15.4,37.380052,-120.809248,-85,512
58:15.9,37.380052,-120.809248,-85.2,512
58:16.5,37.380052,-120.809248,-85.6,512
58:16.7,37.380052,-120.809247,-85.6,512
58:17.0,37.380052,-120.809247,-88.3,512
58:17.5,37.380052,-120.809247,-91.4,512
58:18.0,37.380052,-120.809247,-91.5,512
58:18.5,37.380052,-120.809247,-90.6,512
58:19.0,37.380052,-120.809247,-90.4,512
58:19.5,37.380052,-120.809247,-89.2,512
58:19.7,37.380051,-120.809243,-89.2,512
58:20.0,37.380051,-120.809243,-87,512
58:20.5,37.380051,-120.809243,-83.5,512
58:20.7,37.380044,-120.809238,-83.5,512
58:21.0,37.380044,-120.809238,-82.8,512
58:21.5,37.380044,-120.809238,-85.2,512
58:21.7,37.380037,-120.809236,-85.2,512
58:22.0,37.380037,-120.809236,-85.5,512
58:22.5,37.380037,-120.809236,-85.6,512
58:22.7,37.38003,-120.809233,-85.6,512
58:23.0,37.38003,-120.809233,-87,512
58:23.5,37.38003,-120.809233,-86.4,512
58:23.7,37.380018,-120.809228,-86.4,512
58:24.0,37.380018,-120.809228,-84.7,512
58:24.5,37.380018,-120.809228,-86.3,512
58:24.7,37.380008,-120.809218,-86.3,512
58:25.0,37.380008,-120.809218,-82.6,512
58:25.5,37.380008,-120.809218,-81.4,512
58:25.7,37.379996,-120.809208,-81.4,512
58:26.0,37.379996,-120.809208,-81.5,512
58:26.5,37.379996,-120.809208,-82.1,512
58:26.7,37.379988,-120.8092,-82.1,512
58:27.0,37.379988,-120.8092,-84.8,512
58:27.5,37.379988,-120.8092,-81.4,512
